emd_lable2,ffp_nbr,seat_middle_cnt_y3,prebuy_i_cnt_y2_d99,prebuy_i_cnt_y3_d3,prebuy_i_cnt_y3_d7,prebuy_i_cnt_y3_d99,avg_dist_cnt_y2,pit_avg_amt_y2,pit_avg_amt_y3
0,0.0,0,0,0,0,0,7534.833333,0.0,0.0
0,0.0,0,2,2,0,2,5946.0,0.0,0.0
0,0.0,2,4,0,0,8,0.0,0.0,0.0
0,0.0,1,0,0,5,0,6181.642857,0.0,0.0
0,0.0,1,0,0,0,0,9704.5,0.0,0.0
0,0.0,1,1,1,2,1,7842.25,0.0,0.0
0,603000000000.0,2,0,0,1,1,0.0,4585.333333,5070.583333
0,623000000000.0,1,2,0,0,4,0.0,0.0,0.0
1,0.0,0,0,0,0,0,6965.0,0.0,0.0
0,0.0,0,0,0,0,0,6287.5,0.0,0.0
0,0.0,0,0,3,0,0,5658.0,0.0,0.0
0,0.0,0,0,0,0,0,7027.916667,0.0,0.0
0,663000000000.0,1,2,0,0,2,0.0,3136.5,3136.5
0,0.0,0,0,0,0,0,4427.0,0.0,0.0
0,663000000000.0,0,0,0,2,0,0.0,0.0,0.0
0,0.0,0,0,0,0,0,8428.5,0.0,0.0
0,0.0,1,1,0,0,1,4494.333333,0.0,0.0
0,643000000000.0,1,8,1,1,11,0.0,14887.55556,15540.31579
0,0.0,0,0,0,0,0,4124.2,0.0,0.0
0,623000000000.0,2,0,0,0,6,0.0,0.0,0.0
0,0.0,0,1,0,0,3,6215.666667,0.0,0.0
0,643000000000.0,1,0,0,2,2,0.0,0.0,0.0
0,643000000000.0,0,2,0,0,2,4782.2,0.0,0.0
0,603000000000.0,0,0,3,0,0,0.0,2980.785714,2980.785714
1,603000000000.0,0,0,3,0,0,0.0,2980.785714,2980.785714
1,0.0,0,0,0,0,4,7976.5,0.0,0.0
0,0.0,2,1,0,0,7,0.0,0.0,0.0
0,663000000000.0,4,4,0,0,4,0.0,0.0,0.0
0,643000000000.0,0,6,0,0,6,0.0,5897.0,5897.0
0,613000000000.0,0,4,0,0,4,7439.75,4260.0,4260.0
0,663000000000.0,6,0,1,0,0,0.0,4209.333333,4209.333333
0,0.0,0,0,0,0,0,7965.2,0.0,0.0
0,623000000000.0,0,2,0,0,2,7198.5,5933.0,5933.0
0,0.0,0,0,0,0,0,4364.176471,0.0,0.0
0,0.0,0,0,0,0,0,7630.875,0.0,0.0
0,0.0,0,0,0,0,0,5863.25,0.0,0.0
0,0.0,0,0,0,0,0,5694.8,0.0,0.0
0,664000000000.0,7,6,0,0,6,0.0,250.0,250.0
0,664000000000.0,3,5,0,0,7,0.0,7293.333333,7293.333333
0,613000000000.0,0,0,0,0,3,4669.0,0.0,0.0
0,614000000000.0,1,0,0,0,0,0.0,2019.0,2498.142857
0,0.0,3,0,0,1,1,0.0,0.0,0.0
0,0.0,0,2,0,0,2,10204.25,0.0,0.0
0,0.0,2,3,0,0,7,0.0,0.0,0.0
1,0.0,0,0,0,2,0,0.0,0.0,0.0
1,0.0,0,0,0,0,0,8012.571429,0.0,0.0
0,604000000000.0,2,1,0,2,3,0.0,3403.333333,3403.333333
0,653000000000.0,0,2,0,0,4,13137.33333,3560.0,3560.0
0,0.0,2,4,1,3,4,0.0,0.0,0.0
0,0.0,0,0,0,0,0,7575.333333,0.0,0.0
1,623000000000.0,0,21,0,2,26,0.0,0.0,0.0
0,0.0,0,0,0,0,0,6244.75,0.0,0.0
0,0.0,0,2,0,0,2,7342.0,0.0,0.0
0,0.0,0,0,0,0,0,7056.0,0.0,0.0
0,0.0,4,4,0,0,4,6581.75,0.0,0.0
1,0.0,2,0,1,0,1,0.0,0.0,0.0
0,0.0,0,0,1,1,4,0.0,0.0,0.0
1,653000000000.0,2,3,1,0,3,0.0,12885.2,12885.2
0,0.0,0,0,0,0,0,8131.75,0.0,0.0
0,0.0,3,0,0,0,2,6427.5,0.0,0.0
0,0.0,0,0,0,0,0,6603.444444,0.0,0.0
1,613000000000.0,0,0,0,0,4,0.0,0.0,0.0
0,623000000000.0,1,0,3,1,0,7515.166667,3616.6,6417.714286
0,0.0,3,0,0,0,2,6806.0,0.0,0.0
0,0.0,0,3,0,0,3,9150.333333,0.0,0.0
0,0.0,0,0,0,0,0,1905.0,0.0,0.0
0,0.0,0,0,0,0,0,5377.857143,0.0,0.0
0,643000000000.0,3,4,0,0,4,0.0,4510.5,4510.5
0,0.0,0,0,0,0,0,6482.666667,0.0,0.0
0,0.0,0,0,0,0,0,9505.2,0.0,0.0
0,663000000000.0,1,0,0,1,1,0.0,5215.0,4172.0
0,0.0,0,0,1,2,0,13289.33333,0.0,0.0
0,613000000000.0,1,0,0,0,4,7976.5,0.0,0.0
0,0.0,0,0,0,0,0,6094.0,0.0,0.0
0,0.0,0,0,0,0,4,1855.0,0.0,0.0
0,603000000000.0,2,4,0,0,4,0.0,2255.25,2255.25
0,610000000000.0,1,0,1,0,0,0.0,2226.846154,2224.526316
0,640000000000.0,1,2,0,0,4,0.0,4746.5,5339.75
0,613000000000.0,3,4,0,0,4,0.0,2685.666667,2685.666667
1,0.0,1,0,1,0,0,0.0,0.0,0.0
0,613000000000.0,2,8,0,0,12,3403.625,0.0,0.0
0,0.0,4,6,0,0,8,4873.5,0.0,0.0
0,0.0,0,0,0,0,0,6399.0,0.0,0.0
0,0.0,0,0,0,0,0,3195.362319,0.0,0.0
0,643000000000.0,0,2,0,0,2,7251.75,3180.0,3180.0
0,603000000000.0,0,2,0,0,2,7285.5,0.0,0.0
0,613000000000.0,0,0,0,0,4,9369.0,0.0,0.0
0,621000000000.0,0,0,0,0,2,0.0,0.0,0.0
0,0.0,0,0,1,0,0,6131.5,0.0,0.0
0,613000000000.0,1,2,0,0,2,0.0,2706.666667,2706.666667
0,613000000000.0,0,0,1,1,0,10837.5,5215.0,5215.0
0,611000000000.0,0,6,0,0,6,7440.333333,0.0,0.0
0,633000000000.0,0,2,0,0,2,7021.0,3764.0,3764.0
0,0.0,0,0,0,0,0,7416.0,0.0,0.0
0,0.0,0,0,2,0,0,6974.0,0.0,0.0
0,633000000000.0,2,0,1,0,0,0.0,0.0,4175.0
0,613000000000.0,0,2,0,0,2,0.0,3496.0,3496.0
0,663000000000.0,0,4,0,0,4,6958.5,2661.333333,2661.333333
0,0.0,0,4,0,0,4,6270.0,0.0,0.0
0,0.0,0,0,0,0,0,6384.0,0.0,0.0
0,0.0,3,4,0,0,4,6113.25,0.0,0.0
0,603000000000.0,0,4,0,0,4,8625.75,0.0,0.0
0,663000000000.0,1,1,1,1,1,5693.928571,3099.357143,3099.357143
1,633000000000.0,0,1,0,0,3,0.0,3560.0,7712.5
0,653000000000.0,0,2,2,0,2,0.0,0.0,0.0
0,0.0,1,1,0,1,1,0.0,0.0,0.0
0,623000000000.0,2,1,0,1,2,6841.25,6266.0,6266.0
0,643000000000.0,4,4,0,0,4,0.0,4370.0,4370.0
0,0.0,0,0,0,0,0,6134.666667,0.0,0.0
0,643000000000.0,0,1,0,0,2,6899.75,0.0,0.0
1,0.0,0,0,0,0,0,7881.0,0.0,0.0
0,653000000000.0,1,4,0,0,6,0.0,4423.0,4423.0
0,613000000000.0,1,1,0,0,2,0.0,3315.0,3315.0
0,663000000000.0,0,2,0,0,2,7325.5,0.0,0.0
0,0.0,0,8,0,0,11,7116.5,0.0,0.0
0,0.0,0,0,0,0,0,6123.75,0.0,0.0
0,603000000000.0,4,3,0,0,4,0.0,0.0,0.0
0,0.0,0,0,0,0,0,4977.4,0.0,0.0
0,644000000000.0,0,0,0,1,0,0.0,0.0,0.0
0,0.0,0,0,0,0,0,10704.75,0.0,0.0
0,623000000000.0,0,0,4,2,2,0.0,0.0,0.0
0,603000000000.0,1,2,0,0,2,0.0,4746.5,7119.666667
0,0.0,0,0,0,0,0,9274.666667,0.0,0.0
0,0.0,0,0,0,0,0,7193.5,0.0,0.0
0,613000000000.0,0,0,0,0,2,0.0,0.0,3129.0
0,0.0,0,0,0,0,1,4407.666667,0.0,0.0
1,0.0,0,0,0,0,0,10827.66667,0.0,0.0
0,613000000000.0,1,3,0,0,3,0.0,2382.5,2382.5
0,613000000000.0,1,2,0,0,2,0.0,1882.0,1882.0
0,663000000000.0,1,2,0,0,2,6958.5,0.0,0.0
0,0.0,0,0,0,0,0,6758.333333,0.0,0.0
0,623000000000.0,2,2,0,0,2,13239.0,5933.0,5933.0
0,623000000000.0,0,0,0,2,0,0.0,0.0,18219.33333
0,643000000000.0,2,4,0,0,4,0.0,2540.0,2540.0
0,0.0,0,0,0,0,0,5967.25,0.0,0.0
0,600000000000.0,0,5,0,0,5,0.0,8929.535714,8450.433333
0,0.0,0,0,0,0,0,6966.083333,0.0,0.0
0,0.0,0,0,0,0,0,2014.714286,0.0,0.0
0,643000000000.0,0,3,0,0,4,0.0,4158.0,4158.0
1,0.0,0,0,0,0,0,6126.25,0.0,0.0
0,643000000000.0,3,3,0,0,3,0.0,5164.4,5164.4
1,0.0,3,0,0,0,0,0.0,0.0,0.0
0,0.0,1,0,0,1,0,4260.0,0.0,0.0
0,0.0,0,0,0,0,0,4558.666667,0.0,0.0
0,633000000000.0,0,1,0,0,3,0.0,0.0,0.0
0,0.0,0,0,0,0,0,6140.25,0.0,0.0
0,0.0,0,0,0,0,0,6458.5,0.0,0.0
0,0.0,1,0,0,0,4,6395.5,0.0,0.0
1,0.0,5,2,0,0,5,0.0,0.0,0.0
0,0.0,5,2,0,0,5,0.0,0.0,0.0
0,653000000000.0,1,2,0,0,4,0.0,4420.0,6490.4
0,0.0,1,1,0,0,1,13289.33333,0.0,0.0
0,0.0,3,4,0,0,4,7469.5,0.0,0.0
0,0.0,0,0,0,0,0,4575.461538,0.0,0.0
0,630000000000.0,0,2,0,0,2,0.0,4829.714286,4378.625
0,623000000000.0,0,0,1,0,1,12967.0,1509.0,1509.0
1,0.0,0,0,0,0,0,2205.432432,0.0,0.0
0,653000000000.0,2,6,0,1,8,0.0,17995.5,14861.71429
0,0.0,1,1,0,0,1,9344.0,0.0,0.0
0,0.0,2,1,0,1,3,0.0,0.0,0.0
0,0.0,0,0,0,0,0,7145.25,0.0,0.0
0,0.0,0,1,0,0,2,7020.5,0.0,0.0
1,603000000000.0,0,0,0,0,2,0.0,0.0,0.0
0,663000000000.0,0,0,0,0,0,12934.0,0.0,0.0
0,0.0,0,0,0,0,0,1023.75,0.0,0.0
0,613000000000.0,1,3,1,0,3,0.0,20860.0,20860.0
0,620000000000.0,3,2,0,0,5,0.0,936.0,1325.25
0,0.0,0,4,0,0,4,5932.5,0.0,0.0
0,0.0,0,2,0,0,2,7033.0,0.0,0.0
0,0.0,7,7,1,2,11,8435.2,0.0,0.0
0,620000000000.0,1,6,0,0,6,6772.222222,21915.125,22278.1
0,623000000000.0,4,2,0,0,2,8168.0,4423.0,4423.0
0,604000000000.0,1,0,1,0,0,0.0,2458.842105,2354.0
0,0.0,1,4,0,0,7,8168.0,0.0,0.0
0,623000000000.0,0,7,0,0,7,5896.125,22468.33333,22468.33333
0,0.0,0,0,0,0,0,7448.0,0.0,0.0
0,0.0,0,0,0,0,0,7377.5,0.0,0.0
1,0.0,0,3,0,0,3,6573.0,0.0,0.0
0,0.0,0,1,0,0,1,7041.5,0.0,0.0
0,604000000000.0,2,3,0,0,3,0.0,0.0,0.0
0,653000000000.0,0,2,0,0,2,11977.5,4531.0,4531.0
0,623000000000.0,0,2,0,0,2,8372.75,0.0,0.0
0,653000000000.0,0,0,1,0,0,4790.666667,2616.666667,2616.666667
0,0.0,0,0,0,0,0,6728.888889,0.0,0.0
1,0.0,1,2,0,0,2,7685.0,0.0,0.0
0,603000000000.0,0,0,0,1,0,1660.666667,0.0,0.0
0,643000000000.0,0,0,0,0,0,8505.0,0.0,0.0
0,0.0,1,0,0,1,1,0.0,0.0,0.0
0,0.0,0,8,0,0,10,0.0,0.0,0.0
0,623000000000.0,0,8,0,0,12,0.0,4237.333333,4237.333333
0,0.0,0,5,0,0,5,6623.8,0.0,0.0
1,643000000000.0,0,1,0,0,1,0.0,5933.0,5933.0
1,613000000000.0,2,2,0,0,4,5615.333333,0.0,0.0
0,604000000000.0,0,0,0,0,0,0.0,0.0,0.0
1,0.0,2,4,0,0,7,0.0,0.0,0.0
1,0.0,0,0,0,0,0,7439.75,0.0,0.0
0,603000000000.0,5,2,1,0,2,13239.0,5933.0,5933.0
0,0.0,0,0,0,0,1,13239.0,0.0,0.0
0,603000000000.0,0,2,0,0,2,0.0,23730.0,23730.0
1,600000000000.0,0,0,0,0,2,0.0,0.0,4746.5
1,0.0,0,0,0,0,0,11587.4,0.0,0.0
0,603000000000.0,2,4,0,0,6,0.0,4746.5,4746.5
1,603000000000.0,0,3,0,0,4,11283.66667,5933.0,5933.0
0,0.0,0,0,0,0,0,8150.0,0.0,0.0
0,643000000000.0,2,4,0,0,4,0.0,2252.666667,2252.666667
0,0.0,0,0,0,0,0,8117.0,0.0,0.0
0,0.0,3,0,0,0,3,9120.666667,0.0,0.0
0,0.0,3,1,0,1,1,0.0,0.0,0.0
0,610000000000.0,3,6,0,0,7,0.0,3994.0,2706.75
0,623000000000.0,0,4,0,1,4,0.0,4358.8,4501.5
0,663000000000.0,2,0,1,1,0,4895.8,5830.0,5830.0
0,0.0,0,0,0,0,0,3225.5,0.0,0.0
0,663000000000.0,0,4,0,0,4,7033.0,9411.5,11723.5
0,640000000000.0,0,4,0,1,4,0.0,12458.66667,12458.66667
0,0.0,0,0,0,0,0,4451.25,0.0,0.0
0,653000000000.0,2,6,0,0,7,12792.83333,5789.4,5789.4
1,643000000000.0,0,2,0,0,2,0.0,0.0,0.0
0,0.0,0,0,0,0,0,5044.8,0.0,0.0
0,663000000000.0,1,3,0,0,3,7245.428571,0.0,0.0
0,604000000000.0,1,0,0,0,4,10837.5,0.0,5215.0
0,633000000000.0,6,5,1,4,6,3896.314286,4082.0,4082.0
0,624000000000.0,0,1,0,0,3,0.0,0.0,0.0
0,0.0,0,1,0,0,5,0.0,0.0,0.0
1,0.0,2,0,0,0,2,6856.0,0.0,0.0
0,0.0,0,0,0,0,0,5668.0,0.0,0.0
0,663000000000.0,0,0,0,1,2,0.0,0.0,4746.5
0,0.0,0,0,0,0,0,6479.5,0.0,0.0
0,653000000000.0,2,4,0,0,5,0.0,4151.666667,1806.875
0,611000000000.0,0,0,0,0,0,0.0,0.0,0.0
0,0.0,1,0,0,3,2,0.0,0.0,0.0
0,0.0,0,0,0,0,0,2478.176471,0.0,0.0
0,0.0,1,2,0,0,2,7137.5,0.0,0.0
0,0.0,0,0,1,0,3,0.0,0.0,0.0
0,613000000000.0,0,3,0,0,3,0.0,0.0,0.0
0,0.0,0,4,0,0,4,7791.25,0.0,0.0
0,623000000000.0,0,2,0,0,2,0.0,2776.666667,2776.666667
0,653000000000.0,0,0,0,0,4,6908.0,0.0,0.0
0,651000000000.0,0,0,0,0,0,0.0,0.0,0.0
1,0.0,0,0,0,0,0,13200.5,0.0,0.0
0,0.0,4,3,0,0,4,0.0,0.0,0.0
0,0.0,0,0,0,0,0,7372.0,0.0,0.0
0,663000000000.0,4,5,0,0,5,9955.142857,4746.5,4746.5
0,0.0,0,0,0,0,8,0.0,0.0,0.0
0,0.0,0,0,0,0,0,1847.0,0.0,0.0
0,613000000000.0,0,0,2,0,2,0.0,0.0,0.0
0,633000000000.0,1,3,0,0,3,0.0,0.0,0.0
0,653000000000.0,0,2,0,0,6,0.0,0.0,0.0
0,0.0,1,2,0,0,2,7561.75,0.0,0.0
0,0.0,2,0,1,0,3,7411.0,0.0,0.0
0,641000000000.0,0,2,0,0,2,1598.6,0.0,0.0
1,651000000000.0,1,3,0,0,4,0.0,4024.0,3278.888889
0,663000000000.0,1,0,0,2,0,0.0,5680.5,5680.5
0,0.0,0,5,10,6,5,0.0,0.0,0.0
0,0.0,0,4,0,0,4,6928.25,0.0,0.0
0,663000000000.0,0,0,1,1,0,0.0,0.0,0.0
0,643000000000.0,2,2,0,0,6,7266.166667,0.0,0.0
0,623000000000.0,0,3,0,0,3,0.0,15816.0,15816.0
0,663000000000.0,0,4,0,2,5,6549.75,0.0,0.0
0,613000000000.0,3,0,0,2,0,0.0,2423.666667,5013.8
1,633000000000.0,1,12,0,2,14,0.0,0.0,0.0
0,0.0,0,6,1,0,10,0.0,0.0,0.0
0,633000000000.0,3,4,0,0,4,6128.5,3922.666667,3922.666667
0,603000000000.0,0,0,1,0,0,0.0,0.0,0.0
0,620000000000.0,5,4,0,0,5,2537.290323,4496.391304,3073.634615
0,653000000000.0,0,1,0,0,1,0.0,23730.0,23730.0
0,0.0,0,0,0,0,0,5687.0,0.0,0.0
0,621000000000.0,3,3,0,0,3,0.0,5933.0,5933.0
0,663000000000.0,0,13,0,0,19,0.0,0.0,0.0
0,0.0,0,0,0,0,0,5168.4,0.0,0.0
0,0.0,2,4,0,0,6,0.0,0.0,0.0
0,653000000000.0,1,0,1,0,0,0.0,250.0,250.0
0,653000000000.0,2,0,0,0,0,0.0,0.0,4094.666667
0,0.0,0,12,5,2,12,0.0,0.0,0.0
0,0.0,0,0,0,0,0,13073.25,0.0,0.0
1,623000000000.0,4,4,0,0,7,0.0,4763.5,4763.5
0,0.0,1,0,0,0,4,1200.0,0.0,0.0
0,0.0,1,4,0,0,4,7486.0,0.0,0.0
1,603000000000.0,0,5,0,0,5,0.0,0.0,0.0
0,633000000000.0,1,1,0,0,1,13239.0,8899.0,8899.0
0,663000000000.0,1,4,0,0,4,7278.0,0.0,0.0
0,613000000000.0,0,0,1,1,0,0.0,0.0,0.0
0,653000000000.0,2,2,0,0,2,7697.333333,0.0,0.0
0,0.0,0,2,0,0,2,5908.5,0.0,0.0
0,633000000000.0,0,1,0,1,2,0.0,0.0,0.0
0,641000000000.0,0,2,1,1,4,0.0,5933.0,5933.0
0,640000000000.0,2,6,1,3,9,9559.153846,5490.166667,5816.0
0,0.0,0,0,0,0,0,4360.829268,0.0,0.0
0,603000000000.0,4,4,0,0,4,0.0,3003.666667,3003.666667
0,0.0,0,0,0,0,0,3389.0,0.0,0.0
0,613000000000.0,0,2,0,0,2,0.0,14765.0,14765.0
1,663000000000.0,20,2,1,2,2,0.0,3429.25,3135.426471
0,0.0,0,0,0,0,0,7337.75,0.0,0.0
0,643000000000.0,2,2,0,1,3,0.0,0.0,0.0
0,0.0,0,0,0,0,0,2917.0,0.0,0.0
0,643000000000.0,1,0,0,0,4,1855.0,0.0,0.0
0,0.0,0,0,0,0,0,6005.428571,0.0,0.0
0,0.0,0,0,0,0,0,6130.8,0.0,0.0
0,643000000000.0,0,2,0,1,2,6183.857143,0.0,0.0
0,613000000000.0,1,2,0,0,2,0.0,1666.5,1666.5
0,631000000000.0,2,0,0,0,0,0.0,5443.5,5443.5
0,613000000000.0,0,2,0,0,2,0.0,2222.0,2222.0
0,0.0,0,0,0,0,0,741.0,0.0,0.0
1,643000000000.0,5,3,1,0,3,0.0,5770.0,4581.777778
0,643000000000.0,5,3,1,0,3,0.0,5770.0,4581.777778
0,633000000000.0,0,2,0,0,2,0.0,2783.333333,2783.333333
0,0.0,0,0,0,0,0,7535.5,0.0,0.0
0,664000000000.0,0,2,0,0,4,0.0,0.0,0.0
0,643000000000.0,4,1,1,0,2,7159.5,3098.666667,3098.666667
0,0.0,0,2,0,0,4,6324.0,0.0,0.0
0,653000000000.0,0,1,0,0,2,0.0,0.0,0.0
0,613000000000.0,0,4,0,0,4,7684.5,0.0,0.0
0,643000000000.0,4,0,1,1,0,0.0,6797.5,5550.916667
1,664000000000.0,2,4,0,0,4,0.0,2081.25,2081.25
0,0.0,2,9,2,1,9,7465.058824,0.0,0.0
1,633000000000.0,1,3,0,0,3,0.0,3047.25,3047.25
0,653000000000.0,1,6,0,0,6,9858.333333,4746.5,4746.5
1,0.0,0,0,1,1,0,8775.2,0.0,0.0
0,633000000000.0,1,2,0,0,2,0.0,4746.5,4746.5
0,623000000000.0,0,2,0,0,2,0.0,3252.75,3252.75
0,0.0,3,0,0,0,0,5918.75,0.0,0.0
0,653000000000.0,1,1,0,0,2,0.0,7143.0,7143.0
0,603000000000.0,1,6,0,0,6,7112.875,4518.666667,4518.666667
0,0.0,0,0,0,0,0,7296.0,0.0,0.0
0,0.0,0,1,0,0,1,6987.5,0.0,0.0
0,603000000000.0,0,2,0,0,2,0.0,3828.0,3828.0
0,643000000000.0,0,2,0,0,2,0.0,4423.0,4423.0
0,0.0,1,0,0,0,1,4260.0,0.0,0.0
0,613000000000.0,0,4,0,0,4,0.0,4732.0,4732.0
0,613000000000.0,2,1,0,0,2,0.0,0.0,0.0
0,633000000000.0,1,2,0,0,2,0.0,4770.0,4770.0
0,663000000000.0,0,4,0,0,4,6163.5,0.0,0.0
0,624000000000.0,1,0,0,2,0,1194.0,326.0,2737.0
0,603000000000.0,2,2,0,0,2,6176.6,0.0,0.0
0,0.0,0,0,0,0,0,8048.0,0.0,0.0
1,613000000000.0,2,0,0,0,1,7056.0,0.0,0.0
0,0.0,0,0,0,0,0,7219.916667,0.0,0.0
0,0.0,0,0,0,0,0,8061.75,0.0,0.0
0,603000000000.0,0,1,0,0,3,13162.0,4746.5,5339.75
0,643000000000.0,0,0,0,0,4,8488.5,0.0,0.0
0,613000000000.0,3,1,0,0,3,872.0,0.0,0.0
0,660000000000.0,3,1,1,0,4,0.0,3976.2,4248.909091
0,0.0,3,2,0,0,2,6841.25,0.0,0.0
0,0.0,0,0,0,0,0,7096.25,0.0,0.0
0,0.0,0,0,0,0,0,3749.764706,0.0,0.0
0,0.0,0,1,1,0,1,12967.0,0.0,0.0
0,0.0,0,0,0,0,0,6049.0,0.0,0.0
0,653000000000.0,1,3,0,0,3,0.0,0.0,0.0
0,0.0,1,2,0,0,2,13289.33333,0.0,0.0
1,0.0,1,2,0,0,2,13289.33333,0.0,0.0
0,0.0,1,0,0,0,5,0.0,0.0,0.0
0,643000000000.0,2,4,0,0,4,0.0,2685.666667,2685.666667
0,630000000000.0,0,2,0,0,3,0.0,23730.0,12120.5
0,0.0,0,5,0,0,6,9829.142857,0.0,0.0
0,0.0,0,0,0,0,0,7879.0,0.0,0.0
0,0.0,0,3,0,0,7,0.0,0.0,0.0
0,653000000000.0,0,0,0,0,2,6913.5,0.0,0.0
0,623000000000.0,3,0,0,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0,0,4281.285714,0.0,0.0
0,623000000000.0,3,4,0,0,4,0.0,4153.25,4153.25
0,0.0,1,0,0,0,1,1782.0,0.0,0.0
0,623000000000.0,2,2,0,0,2,0.0,0.0,0.0
0,614000000000.0,2,4,0,0,4,13239.0,0.0,0.0
0,613000000000.0,0,0,0,0,3,0.0,0.0,0.0
0,0.0,0,0,0,0,0,4715.333333,0.0,0.0
1,663000000000.0,1,0,1,0,0,0.0,0.0,0.0
0,0.0,0,0,0,0,0,1429.5,0.0,0.0
0,613000000000.0,0,0,0,0,5,1758.0,0.0,18205.66667
0,0.0,0,0,0,0,0,4916.0,0.0,0.0
0,0.0,1,4,0,0,4,7684.5,0.0,0.0
0,660000000000.0,1,5,9,5,11,0.0,12867.98,12715.43902
1,0.0,0,0,0,0,0,10847.33333,0.0,0.0
0,0.0,0,0,0,0,0,10667.25,0.0,0.0
0,613000000000.0,3,3,0,0,5,0.0,5933.0,5933.0
0,623000000000.0,2,1,0,0,3,0.0,3129.0,4519.666667
1,630000000000.0,4,21,3,11,27,0.0,708.0892857,681.2444444
0,0.0,0,5,0,0,6,0.0,0.0,0.0
0,623000000000.0,1,3,0,0,3,0.0,0.0,0.0
0,0.0,0,0,0,0,0,5037.7,0.0,0.0
0,0.0,0,0,0,0,0,9442.714286,0.0,0.0
0,0.0,0,0,0,0,0,8140.6,0.0,0.0
1,653000000000.0,1,3,1,0,5,13174.0,9887.833333,8983.857143
0,653000000000.0,1,3,1,0,5,13174.0,9887.833333,8983.857143
0,0.0,0,0,0,0,0,12654.0,0.0,0.0
0,603000000000.0,1,3,0,0,3,0.0,2889.333333,2889.333333
0,643000000000.0,0,2,1,0,2,0.0,0.0,0.0
0,603000000000.0,0,2,0,0,2,0.0,4914.0,4914.0
0,613000000000.0,1,0,0,0,0,0.0,0.0,10574.5
0,0.0,0,0,0,0,0,6570.9,0.0,0.0
1,0.0,0,0,0,0,0,5023.5,0.0,0.0
0,603000000000.0,2,8,0,0,16,0.0,1825.4,1825.4
0,0.0,4,0,6,2,0,0.0,0.0,0.0
0,611000000000.0,0,29,3,5,48,0.0,2904.677686,2689.869347
0,633000000000.0,1,3,0,0,4,0.0,4145.2,4145.2
0,653000000000.0,3,5,0,0,9,0.0,7416.0,6674.5
0,0.0,0,0,0,0,0,6323.875,0.0,0.0
0,0.0,1,2,0,0,2,7881.0,0.0,0.0
0,603000000000.0,1,0,1,0,1,0.0,0.0,5241.8
0,0.0,0,0,0,0,0,7424.5,0.0,0.0
0,0.0,1,0,0,0,0,5751.0,0.0,0.0
1,0.0,0,0,0,0,0,5923.333333,0.0,0.0
0,603000000000.0,0,4,0,0,7,0.0,0.0,0.0
0,0.0,3,0,0,2,0,7149.25,0.0,0.0
0,0.0,0,0,0,0,0,5868.666667,0.0,0.0
0,0.0,4,0,0,0,1,0.0,0.0,0.0
0,0.0,0,0,0,0,0,9121.444444,0.0,0.0
0,633000000000.0,2,4,0,0,4,6878.0,0.0,0.0
0,0.0,0,0,0,0,0,4924.666667,0.0,0.0
0,613000000000.0,0,0,9,2,1,0.0,7719.018182,7911.0
1,613000000000.0,2,2,0,0,4,0.0,4821.5,3887.2
0,0.0,0,0,0,0,0,4749.714286,0.0,0.0
0,653000000000.0,0,2,0,0,2,0.0,3333.0,3333.0
0,0.0,3,0,0,1,2,0.0,0.0,0.0
0,603000000000.0,1,4,0,0,4,6878.0,6380.0,6380.0
1,0.0,0,0,0,0,0,7070.333333,0.0,0.0
0,653000000000.0,3,2,0,0,4,0.0,0.0,0.0
0,0.0,0,0,0,0,0,6126.0,0.0,0.0
0,0.0,0,0,0,0,0,869.5,0.0,0.0
0,0.0,0,0,0,0,0,6000.75,0.0,0.0
1,653000000000.0,0,0,0,0,3,0.0,0.0,0.0
0,0.0,1,2,0,0,2,7523.25,0.0,0.0
0,633000000000.0,3,4,0,0,4,8061.75,0.0,0.0
0,0.0,0,0,0,0,0,7072.5,0.0,0.0
0,643000000000.0,0,2,0,0,2,7881.0,0.0,0.0
0,0.0,0,0,0,0,0,7028.0,0.0,0.0
0,0.0,0,0,0,0,0,5840.0,0.0,0.0
0,643000000000.0,0,2,0,0,2,0.0,23730.0,23730.0
0,653000000000.0,0,1,0,0,1,13239.0,0.0,0.0
0,0.0,0,0,0,0,2,6469.0,0.0,0.0
0,0.0,0,0,0,0,0,7639.6,0.0,0.0
0,623000000000.0,0,2,0,0,2,0.0,3685.0,3074.666667
0,633000000000.0,1,1,0,2,5,0.0,0.0,0.0
1,613000000000.0,0,1,0,0,3,0.0,0.0,0.0
0,641000000000.0,1,0,0,1,0,4911.285714,1526.0,1526.0
0,614000000000.0,0,0,0,0,0,0.0,0.0,0.0
0,613000000000.0,0,0,0,0,0,0.0,0.0,5215.0
0,0.0,0,0,0,0,0,1198.5,0.0,0.0
0,623000000000.0,0,2,0,0,4,0.0,0.0,0.0
0,0.0,0,0,0,0,0,4242.583333,0.0,0.0
0,644000000000.0,2,2,0,0,4,13200.5,7910.333333,7416.0
0,0.0,1,4,0,0,4,5765.75,0.0,0.0
0,663000000000.0,0,2,0,0,2,7256.5,2776.666667,2776.666667
0,0.0,0,0,0,0,0,4220.25,0.0,0.0
0,663000000000.0,1,5,0,0,5,0.0,0.0,0.0
0,663000000000.0,0,6,0,0,6,7088.0,12725.28571,10119.66667
0,614000000000.0,6,6,0,0,9,9494.9,4569.9,5340.769231
