seg_route_to,seg_flight,seg_cabin,pax_fcny,emd_lable,gender,age,residence_country,cabin_c_cnt_y2,cabin_c_cnt_y3,pref_aircraft_y1_4,pref_aircraft_y1_5,pref_aircraft_y2_1,pref_aircraft_y2_2,pref_aircraft_y2_3,pref_aircraft_y2_4,pref_aircraft_y2_5,pref_aircraft_y3_1,pref_aircraft_y3_2,pref_aircraft_y3_3,pref_aircraft_y3_4,pref_aircraft_y3_5,pref_city_y2_1,dist_cnt_y3,avg_dist_cnt_y2,avg_dist_cnt_y3,select_seat_cnt_y3,dist_i_cnt_y2,dist_i_cnt_y3,dist_all_cnt_y2,dist_all_cnt_y3,flt_delay_time_m3,flt_delay_time_m6,flt_delay_time_y1,flt_delay_time_y2,pref_orig_city_y2,pref_orig_city_y3,tkt_3y_amt,tkt_avg_amt_y2,tkt_avg_amt_y3,tkt_avg_interval_y3,pit_all_amt,pit_accu_air_amt,pit_now_cons_amt,pit_accu_amt_y3,pit_avg_amt_y2,pit_avg_amt_y3,pit_avg_interval_y2,pit_add_chnl_y2,pit_add_chnl_y3
JFK,AB1006,Y,407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6841.25,7711.0,0,0,0,0,0,0.714285714,0.714285714,0.714285714,0.714285714,0,0,0.0,366.5614286,467.1614286,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,2535.1620652297865,1,M,0,中国,0,0,738,325,320,773,319,73H,738,319,320,73H,773,738,PVG,50427,0.0,0.0,0,28876,43963,33519,50427,0.0,0.0,0.0,0.0,Shanghai,Shanghai,7859.81,0.0,0.0,0.0,9127,9127,9127,9127,1825.4,1825.4,0.0,航空累积,航空累积
LAX,AB1008,Y,995.0,1,0,0,0,0,0,0,0,773,73H,320,0,0,773,73H,320,0,0,PVG,71135,0.0,0.0,0,36557,71135,36557,71135,0.0,0.0,0.0,0.0,Shanghai,Shanghai,7701.82,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,210.0,0,0,0,0,0,0,0,0,773,73H,320,0,0,773,73H,320,0,0,PVG,71135,0.0,0.0,0,36557,71135,36557,71135,0.0,0.0,0.0,0.0,Shanghai,Shanghai,7701.82,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,200.0,0,0,31-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,550.0,0,F,0,中国,0,0,320,320,320,320,320,320,320,773,73H,320,0,0,CSX,14826,0.0,0.0,0,0,12934,941,14826,0.0,0.0,0.0,0.0,Shanghai,Shanghai,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,1126.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7261.75,7261.75,0,0,0,0,0,0.75,0.75,0.75,0.75,0,0,0.0,2214.795,2214.795,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,585.0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,200.0,1,F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,200.0,0,0,21-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308.0,7154.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,329.545,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,9000.0,0,M,0,中国,0,0,319,73H,320,33H,325,319,73H,320,325,33H,773,73H,PVG,350610,0.0,0.0,0,125334,203993,208095,350610,0.0,0.0,0.0,0.0,Xi'an,Xi'an,39481.54,0.0,0.0,5752.43038,185483,2066,185483,608820,2904.677686,2689.869347,0.0,航空累积,航空累积
LAX,AB1009,Y,168.0,0,F,0,中国,0,0,0,0,773,73H,73E,0,0,773,73H,73E,0,0,PVG,69593,0.0,0.0,0,43350,65025,46377,69593,0.0,0.0,0.0,0.0,Shanghai,Shanghai,5924.04,0.0,0.0,39860.875,20726,20726,20726,20726,4145.2,4145.2,0.0,航空累积,航空累积
LAX,AB1008,Y,130.0,1,F,0,中国,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,1461.0,0,F,0,中国,0,0,773,773,773,773,773,773,773,773,773,773,773,773,PVG,118214,0.0,0.0,0,66346,118214,66346,118214,0.0,0.0,0.0,0.0,New York,New York,33658.67,0.0,0.0,105107.75,463,62023,463,58990,7416.0,6674.5,0.0,航空累积,航空累积
LAX,AB1008,Y,1008.0,0,0,21-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10808.0,10827.66667,1,0,0,0,0,-3.333333333,-3.333333333,-3.333333333,0.0,0,0,0.0,1386.656667,3785.116667,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,J,2762.0,0,M,0,中国,0,0,73H,73H,73H,321,0,0,0,73H,321,0,0,0,RIZ,2145,0.0,0.0,0,1483,1483,2145,2145,0.0,0.0,0.0,0.0,Hong Kong-Hlpt,Hong Kong-Hlpt,5437.17,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,409.0,1,0,0,0,0,0,0,0,773,33L,0,0,0,773,33L,0,0,0,PVG,31583,7895.75,7895.75,0,31583,31583,31583,31583,0.25,0.25,0.25,0.25,Shanghai,Shanghai,2614.88,653.72,653.72,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,181.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6323.875,6323.875,0,0,0,0,0,-0.125,-0.125,-0.125,-0.125,0,0,0.0,215.59375,309.76375,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,408.0,1,M,0,中国,0,0,0,0,0,0,0,0,0,773,33H,33L,325,0,0,86082,0.0,0.0,0,0,77802,0,86082,0.0,0.0,0.0,0.0,0,Shanghai,9417.39,0.0,0.0,0.0,26209,26209,26209,27282,0.0,5241.8,0.0,0,航空累积
LAX,AB1008,Y,607.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7424.5,7424.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,2092.845,2092.845,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,1083.0,0,0,0,0,0,0,319,0,773,73H,320,73B,738,773,73H,320,73B,738,PVG,61966,0.0,0.0,0,52956,52956,61524,61966,0.0,0.0,0.0,0.0,Shanghai,Shanghai,9719.86,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,507.0,0,0,0,0,0,0,0,0,773,73H,0,0,0,773,73H,0,0,0,PVG,23090,5751.0,5772.5,0,10808,21616,11502,23090,0.0,0.0,0.0,0.0,Wuhan,Wuhan,6260.58,866.2975,1565.145,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,185.0,1,0,51-60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5923.333333,5928.0,0,0,0,0,0,-59.25,-59.25,-59.25,-59.25,0,0,0.0,172.545,327.825,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,220.0,0,M,0,中国,0,0,0,0,773,325,0,0,0,773,73H,325,0,0,PVG,55010,0.0,0.0,0,25935,55010,25935,55010,0.0,0.0,0.0,0.0,Shanghai,Shanghai,2614.89,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,J,272.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,10808.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,9357.33,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,655.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,J,2500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,936.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,780.0,0,0,0,0,0,0,0,0,773,73H,325,0,0,773,73H,325,0,0,PVG,28597,7149.25,7149.25,0,28597,28597,28597,28597,0.5,0.5,0.5,0.5,Shanghai,Shanghai,4998.09,1249.5225,1249.5225,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,945.0,0,0,21-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7440.25,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0.0,0.0,1616.07,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,1574.0,0,0,21-30,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5868.666667,6387.133333,2,0,0,0,0,-50.86666667,-50.86666667,-50.86666667,-50.86666667,0,0,0.0,1164.9,2292.727333,0.0,0,0,0,0,0.0,0.0,25.46153846,0,0
JFK,AB1010,Y,699.0,0,M,0,中国,0,0,0,0,773,73E,73M,32L,0,773,73E,73M,32L,0,PVG,63589,0.0,0.0,0,59150,59150,63589,63589,0.0,0.0,0.0,0.0,Shanghai,Shanghai,9677.36,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,393.0,1,0,11月20日,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12934.0,12934.0,0,0,0,0,0,-622.0,-622.0,-622.0,-622.0,0,0,0.0,0.0,2590.22,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,360.0,0,0,0,0,0,0,320,320,320,773,33H,325,321,320,773,321,33H,325,XIY,38171,0.0,0.0,0,13390,26324,19217,38171,0.0,0.0,0.0,0.0,Daliang,Xi'an,8183.43,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,J,2280.0,0,0,21-30,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6913.5,6394.6,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1056.468,3150.664,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,285.0,1,0,0,0,0,0,0,0,0,0,0,0,0,773,33L,33E,0,0,0,29761,0.0,0.0,0,0,29761,0,29761,0.0,0.0,0.0,0.0,0,Shanghai,579.22,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,J,3416.0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9121.444444,8173.416667,0,0,0,0,0,-200.0,-200.0,-200.0,-68.91666667,0,0,0.0,4093.485833,5618.464167,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,J,3268.0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9121.444444,8173.416667,0,0,0,0,0,-200.0,-200.0,-200.0,-68.91666667,0,0,0.0,4093.485833,5618.464167,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,160.0,0,F,31-40,中国,0,0,0,0,773,32L,0,0,0,773,32L,0,0,0,PVG,27512,6878.0,6878.0,1,27512,27512,27512,27512,0.0,0.0,0.0,0.0,Shanghai,Shanghai,1093.56,273.39,273.39,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,J,2456.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,751.0,1,0,51-60,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13148.33333,11296.83333,2,0,0,0,0,-0.166666667,-0.166666667,-0.166666667,0.0,0,0,0.0,3835.676667,7700.658333,0.0,0,0,0,0,0.0,0.0,47.66666667,0,0
JFK,AB1006,J,4088.0,1,0,51-60,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13148.33333,11296.83333,2,0,0,0,0,-0.166666667,-0.166666667,-0.166666667,0.0,0,0,0.0,3835.676667,7700.658333,0.0,0,0,0,0,0.0,0.0,47.66666667,0,0
JFK,AB1010,J,3230.0,0,M,0,中国,0,0,33E,319,325,773,333,33L,320,325,773,333,33L,320,SHA,220163,0.0,0.0,0,119000,172362,165077,220163,0.0,0.0,0.0,0.0,Shanghai,Shanghai,246416.92,0.0,0.0,8269.75,462885,4470,462885,488010,7719.018182,7911.0,0.0,航空累积,航空累积
JFK,AB1006,Y,450.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8125.5,8125.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1551.535,1551.535,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,730.0,1,F,0,中国,0,0,320,320,320,773,32L,0,0,773,320,319,32L,0,PVG,56871,0.0,0.0,0,26478,52412,30391,56871,0.0,0.0,0.0,0.0,Nanjing,Nanjing,5476.77,0.0,0.0,0.0,15302,31302,15302,19436,4821.5,3887.2,0.0,航空累积,航空累积
JFK,AB1006,Y,553.0,0,0,60+,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4749.714286,4225.722222,0,0,0,0,0,0.055555556,0.055555556,0.055555556,0.055555556,0,0,0.0,268.2638889,457.0166667,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,18241.0,0,F,0,中国,0,0,0,0,773,73L,0,0,0,773,73L,0,0,0,TSA,11840,0.0,0.0,0,11840,11840,11840,11840,0.0,0.0,0.0,0.0,Los Angeles,Los Angeles,1521.68,0.0,0.0,0.0,3333,3333,3333,3333,3333.0,3333.0,0.0,航空累积,航空累积
LAX,AB1015,Y,160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,773,0,0,0,0,14577,0.0,0.0,0,0,14577,0,14577,0.0,0.0,0.0,0.0,0,Los Angeles,632.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,7500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,620.0,0,F,51-60,中国,0,0,0,0,773,320,0,0,0,773,320,0,0,0,PVG,27512,6878.0,6878.0,0,27512,27512,27512,27512,0.0,0.0,0.0,0.0,Shanghai,Shanghai,3908.8,977.2,977.2,0.0,12760,12760,12760,12760,6380.0,6380.0,12.0,航空累积,航空累积
LAX,AB1008,Y,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6071.0,6071.0,0,0,0,0,0,-189.0,-189.0,-189.0,-189.0,0,0,0.0,0.0,1163.63,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,1695.0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,401.0,0,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,720.0,1,M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,333.0,0,0,31-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6324.0,7993.0,0,0,0,0,0,-67.25,-67.25,-67.25,-67.25,0,0,0.0,744.63,744.63,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,1497.0,1,0,31-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7070.333333,7059.125,1,0,0,0,0,-0.125,-0.125,-0.125,-0.125,0,0,0.0,241.405,1203.71375,0.0,0,0,0,0,0.0,0.0,79.0,0,0
LAX,AB1008,Y,220.0,1,U,0,中国,0,0,0,0,773,33E,0,0,0,773,33E,0,0,0,PVG,29700,0.0,0.0,0,29700,29700,29700,29700,0.0,0.0,0.0,0.0,Shanghai,Shanghai,1409.71,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,390.0,0,F,0,中国,0,0,0,0,0,0,0,0,0,773,33H,33E,0,0,0,39075,0.0,0.0,0,0,39075,0,39075,0.0,0.0,0.0,0.0,0,Shanghai,2570.45,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,160.0,0,0,0,0,0,0,0,0,773,325,0,0,0,773,325,0,0,0,PVG,12938,0.0,0.0,0,12938,12938,12938,12938,0.0,0.0,0.0,0.0,MANILA,MANILA,546.77,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,295.0,1,F,0,中国,0,0,0,0,773,325,0,0,0,773,325,323,0,0,PVG,28922,0.0,0.0,0,14428,28922,14428,28922,0.0,0.0,0.0,0.0,Hong Kong-Hlpt,Shanghai,1944.32,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,370.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6126.0,6126.0,0,0,0,0,0,-21.0,-21.0,-21.0,0.0,0,0,0.0,588.048,588.048,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,273.0,0,0,0,0,0,0,0,0,773,73H,0,0,0,773,73H,0,0,0,PVG,27869,6967.25,6967.25,0,27869,27869,27869,27869,0.0,0.0,0.0,0.0,Shanghai,Shanghai,1713.46,428.365,428.365,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,483.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,220.0,1,F,0,中国,0,0,0,0,773,73H,0,0,0,773,73H,0,0,0,PVG,29302,0.0,0.0,0,29302,29302,29302,29302,0.0,0.0,0.0,0.0,Shanghai,Shanghai,1409.72,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,350.0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,73H,33L,0,0,0,28584,0.0,0.0,0,0,28584,0,28584,0.0,0.0,0.0,0.0,0,Shanghai,2320.51,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,525.0,0,0,60+,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,7252.0,0,0,0,0,0,-21.0,-21.0,-21.0,-21.0,0,0,0.0,0.0,899.7825,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,567.0,0,0,0,0,0,0,0,0,773,325,0,0,0,773,325,0,0,0,PVG,14571,7285.5,7285.5,0,14571,14571,14571,14571,0.0,0.0,0.0,0.0,Hong Kong-Hlpt,Hong Kong-Hlpt,2580.13,1290.065,1290.065,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,J,3397.0,1,M,0,中国,0,0,0,0,773,773,773,773,773,773,773,773,773,773,PVG,43350,0.0,0.0,0,43350,43350,43350,43350,0.0,0.0,0.0,0.0,Los Angeles,Los Angeles,59368.76,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,J,4015.0,1,M,0,中国,0,0,0,0,773,773,773,773,773,773,773,773,773,773,PVG,43350,0.0,0.0,0,43350,43350,43350,43350,0.0,0.0,0.0,0.0,Los Angeles,Los Angeles,59368.76,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,280.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,869.5,5092.2,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,254.0,578.774,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,803.0,0,0,31-40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10847.33333,10847.33333,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1770.803333,1770.803333,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1015,Y,150.0,0,0,0,0,0,0,0,0,73H,73H,73H,73H,73H,73H,73H,73H,73H,73H,PVG,3890,0.0,0.0,0,3890,3890,3890,3890,0.0,0.0,0.0,0.0,PHUKET,PHUKET,131.61,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,639.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6000.75,6000.75,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1427.225,1427.225,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,260.0,1,F,0,中国,0,0,0,0,0,0,0,0,0,33L,773,0,0,0,0,20298,0.0,0.0,0,0,20298,0,20298,0.0,0.0,0.0,0.0,0,Shanghai,1298.14,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,160.0,0,F,0,中国,0,0,0,0,773,32L,325,0,0,773,32L,325,0,0,PVG,32315,0.0,0.0,0,32315,32315,32315,32315,0.0,0.0,0.0,0.0,Shanghai,Shanghai,2058.16,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,651.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7369.25,7369.25,2,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1111.4675,1111.4675,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,255.0,0,0,0,0,0,0,0,0,773,773,773,773,773,773,773,773,773,773,PVG,26478,13239.0,13239.0,0,26478,26478,26478,26478,0.0,0.0,0.0,0.0,New York,New York,842.35,421.175,421.175,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,490.0,1,M,31-40,中国,0,0,0,0,773,73H,0,0,0,773,73H,0,0,0,PVG,32247,8061.75,8061.75,0,32247,32247,32247,32247,0.0,0.0,0.0,0.0,Shanghai,Shanghai,1582.18,395.545,395.545,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,J,2090.0,0,0,21-30,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7072.5,7072.5,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1568.5275,3322.77,0.0,0,0,0,0,0.0,0.0,91.0,0,0
LAX,AB1008,Y,380.0,0,0,21-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6469.0,6469.0,0,0,0,0,0,0.5,0.5,0.5,0.5,0,0,0.0,1256.985,1256.985,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1009,Y,375.0,0,M,11月20日,中国,0,0,0,0,773,33L,0,0,0,773,33L,0,0,0,PVG,15762,7881.0,7881.0,0,15762,15762,15762,15762,0.0,0.0,0.0,0.0,DELHI,DELHI,2364.18,1182.09,1182.09,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,J,3116.0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239.0,13239.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,9983.35,9983.35,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,467.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,800.0,0,M,0,中国,0,0,0,0,0,0,0,0,0,773,320,0,0,0,0,33232,0.0,0.0,0,0,25934,0,33232,0.0,0.0,0.0,0.0,0,Shanghai,5516.48,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
LAX,AB1008,Y,2535.1620652297865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,673.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,300.0,0,F,0,中国,0,0,773,773,773,773,773,773,773,773,773,773,773,773,PVG,26478,0.0,0.0,0,26478,26478,26478,26478,0.0,0.0,0.0,0.0,New York,New York,2365.47,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,J,2100.0,0,0,21-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1006,Y,257.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239.0,13239.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,806.52,806.52,0.0,0,0,0,0,0.0,0.0,0.0,0,0
JFK,AB1010,Y,135.0,1,0,41-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8984.0,8984.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,226.6225,226.6225,0.0,0,0,0,0,0.0,0.0,0.0,0,0
