pax_fcny,dist_cnt_y3,avg_dist_cnt_y2,avg_dist_cnt_y3,dist_all_cnt_y3,tkt_3y_amt,tkt_i_amt_y3,tkt_all_amt_y3,tkt_avg_amt_y2,tkt_avg_amt_y3,emd_lable2
330.0,0,8308.0,8308.0,0,0.0,1750.83,2194.27,548.5675,548.5675,0
38800.0,28405,7101.25,7101.25,28405,2319.35,2319.35,2319.35,579.8375,579.8375,0
31700.0,24756,0.0,0.0,24756,1830.05,0.0,0.0,0.0,0.0,0
255000.0,42982,0.0,0.0,42982,4055.4,0.0,0.0,0.0,0.0,0
582.0,0,0.0,7440.25,0,0.0,2865.88,2865.88,0.0,716.47,0
300.0,33342,0.0,0.0,33342,1982.0,0.0,0.0,0.0,0.0,0
210.0,27834,0.0,0.0,27834,1387.4,0.0,0.0,0.0,0.0,0
1839.0,14374,7187.0,7187.0,14374,12569.02,11145.35,12569.02,6284.51,6284.51,0
1105.0,31130,7782.5,7782.5,31130,6935.42,6935.42,6935.42,1733.855,1733.855,0
481.0,72715,0.0,0.0,72715,5995.65,0.0,0.0,0.0,0.0,0
266.0,57525,0.0,0.0,57525,5342.74,0.0,0.0,0.0,0.0,0
616.0,15944,1516.0,5314.666667,15944,6093.25,6093.25,6093.25,418.4866667,2031.083333,0
1130.0,0,7418.0,7418.0,0,0.0,7194.7,7194.7,1798.675,1798.675,0
300.0,28636,0.0,0.0,28636,1977.26,0.0,0.0,0.0,0.0,0
1770.0,29900,0.0,0.0,29900,11735.17,0.0,0.0,0.0,0.0,0
841.0,0,7042.5,7042.5,0,0.0,4920.35,5302.09,1325.5225,1325.5225,1
383.0,12291,6145.5,6145.5,12291,2617.69,2617.69,2617.69,1308.845,1308.845,1
675.0,26478,0.0,0.0,26478,4702.73,0.0,0.0,0.0,0.0,0
437.0,26107,5019.4,4351.166667,26107,2898.88,2781.93,3588.88,483.1466667,598.1466667,0
300.0,0,8488.5,8505.0,0,0.0,12188.35,12188.35,0.0,3047.0875,0
0.0,16474,0.0,0.0,16474,4781.58,0.0,0.0,0.0,0.0,0
248.0,0,7363.75,7363.75,0,0.0,1638.46,1638.46,409.615,409.615,0
735.0,0,13007.0,9064.0,0,0.0,7080.38,8040.38,1180.063333,1340.063333,0
720.0,0,0.0,7740.5,0,0.0,1025.32,1025.32,0.0,512.66,0
1093.0,0,6987.5,6987.5,0,0.0,7205.96,7600.3,1900.075,1900.075,0
3400.0,35503,0.0,0.0,35503,19013.22,0.0,0.0,0.0,0.0,0
454.0,0,13239.0,13239.0,0,0.0,3003.53,3003.53,1501.765,1501.765,1
426.0,23713,0.0,0.0,23713,2769.43,0.0,0.0,0.0,0.0,0
2295.0,10867,10867.0,10867.0,10867,1990.0,1990.0,1990.0,0.0,1990.0,0
3933.0,41103,10275.75,10275.75,41103,47495.87,45875.87,47495.87,11873.9675,11873.9675,0
200.0,25174,0.0,0.0,25174,4085.59,0.0,0.0,0.0,0.0,0
537.0,0,5777.166667,5777.166667,0,0.0,3162.51,5047.76,841.2933333,841.2933333,0
460.0,31972,7993.0,7993.0,31972,3002.59,3002.59,3002.59,750.6475,750.6475,1
1421.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
640.0,0,0.0,6118.75,0,0.0,4413.19,4413.19,0.0,1103.2975,0
600.0,16977,0.0,0.0,16977,1521.03,0.0,0.0,0.0,0.0,0
120.0,28387,0.0,0.0,28387,3905.6,0.0,0.0,0.0,0.0,0
636.0,0,6921.0,6889.0,0,0.0,6414.01,6900.0,1088.865,1725.0,0
873.0,0,13162.0,13108.0,0,0.0,5767.64,5767.64,0.0,1922.546667,1
3040.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2038.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4285.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
370.0,25155,6274.0,6288.75,25155,2507.57,2507.57,2507.57,0.0,626.8925,0
160.0,23626,0.0,0.0,23626,1060.8,0.0,0.0,0.0,0.0,0
1826.0,49123,0.0,0.0,49123,36750.76,0.0,0.0,0.0,0.0,0
772.0,38424,0.0,0.0,38424,5863.92,0.0,0.0,0.0,0.0,0
1316.0,0,13239.0,13239.0,0,0.0,8259.74,8259.74,4129.87,4129.87,0
99.0,24403,0.0,0.0,24403,652.5,0.0,0.0,0.0,0.0,0
450.0,0,7761.933333,5998.2,0,0.0,31713.3,40513.3,1128.414,1620.532,1
817.0,0,9265.666667,10746.2,0,0.0,10051.37,10735.5,1166.42,2147.1,1
260.0,29302,0.0,0.0,29302,1655.65,0.0,0.0,0.0,0.0,0
953.0,25934,0.0,0.0,25934,6296.19,0.0,0.0,0.0,0.0,0
410.0,0,418.0,418.0,0,0.0,0.0,40.67,0.0,40.67,0
240.0,37998,0.0,0.0,37998,2985.77,0.0,0.0,0.0,0.0,0
9000.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
470.0,29852,0.0,0.0,29852,3018.15,0.0,0.0,0.0,0.0,1
235.0,0,7394.5,7411.0,0,0.0,1592.65,1592.65,0.0,398.1625,0
608.0,26478,0.0,0.0,26478,4022.34,0.0,0.0,0.0,0.0,0
420.0,30411,0.0,0.0,30411,2792.71,0.0,0.0,0.0,0.0,0
240.0,34720,0.0,0.0,34720,5532.74,0.0,0.0,0.0,0.0,0
520.0,0,4043.0,8505.0,0,0.0,2560.59,2560.59,0.0,640.1475,0
1000.0,0,9402.666667,9768.75,0,0.0,4994.6,4994.6,486.9725,1248.65,0
292.0,21675,10837.5,10837.5,21675,17573.84,17573.84,17573.84,8786.92,8786.92,0
352.0,15762,0.0,0.0,15762,2403.92,0.0,0.0,0.0,0.0,0
1258.0,0,13239.0,13239.0,0,0.0,8009.69,8009.69,4004.845,4004.845,0
6530.0,29334,0.0,0.0,29334,5523.6,0.0,0.0,0.0,0.0,0
399.0,26586,0.0,0.0,26586,5321.29,0.0,0.0,0.0,0.0,0
130.0,0,1438.5,1438.5,0,0.0,101.27,101.27,0.0,50.635,0
694.0,272586,5408.041667,5562.979592,272586,92736.43,68038.69,92736.43,1819.314898,1892.580204,0
1579.0,0,8884.0,8884.0,0,0.0,7546.52,7546.52,3773.26,3773.26,0
848.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
25810.0,0,1402.25,1402.25,0,0.0,2128.06,3358.06,839.515,839.515,0
393.0,24458,8152.666667,8152.666667,24458,3421.76,3356.4,3421.76,272.0566667,1140.586667,0
832.0,23634,0.0,0.0,23634,7089.92,0.0,0.0,0.0,0.0,0
176.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
282.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
150.0,0,6908.0,6922.75,0,0.0,999.12,999.12,0.0,249.78,0
370.0,25641,0.0,0.0,25641,2484.48,0.0,0.0,0.0,0.0,0
220.0,0,8316.0,7809.0,0,0.0,4084.61,4084.61,484.33125,510.57625,0
145.0,13855,0.0,0.0,13855,560.21,0.0,0.0,0.0,0.0,0
179.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
898.0,0,7199.416667,7785.214286,0,0.0,37804.09,42444.09,2212.314286,3031.720714,0
180.0,0,5879.25,5879.25,0,0.0,2506.61,2843.77,355.47125,355.47125,0
240.0,25935,0.0,0.0,25935,1543.82,0.0,0.0,0.0,0.0,0
416.0,29759,0.0,0.0,29759,1995.1,0.0,0.0,0.0,0.0,0
320.0,0,7230.5,7230.5,0,0.0,2082.53,2082.53,520.6325,520.6325,1
255000.0,0,3403.625,2873.916667,0,0.0,6810.98,6810.98,194.9966667,567.5816667,0
581.0,29005,0.0,0.0,29005,4510.54,0.0,0.0,0.0,0.0,0
41893.0,174537,3361.658537,3062.052632,174537,116720.09,106500.09,153510.09,2047.720877,2693.159474,0
409.0,32672,0.0,0.0,32672,2757.67,0.0,0.0,0.0,0.0,0
470.0,25935,6483.75,6483.75,25935,3116.1,3116.1,3116.1,779.025,779.025,0
1421.0,0,6104.6,6104.6,0,0.0,8553.17,9047.5,1809.5,1809.5,0
7576.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6650.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1018.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
621.0,97982,5759.8,6998.714286,97982,25973.56,17697.34,34107.34,1507.854286,2436.238571,0
220.0,13886,0.0,6943.0,13886,738.63,738.63,738.63,0.0,369.315,0
70000.0,0,7329.25,7329.25,0,0.0,4249.7,4249.7,1062.425,1062.425,0
858.0,45711,0.0,0.0,45711,6175.25,0.0,0.0,0.0,0.0,0
1680.0,65922,0.0,0.0,65922,9712.53,0.0,0.0,0.0,0.0,0
500.0,65922,0.0,0.0,65922,9712.53,0.0,0.0,0.0,0.0,0
165.0,0,0.0,6880.5,0,0.0,540.41,568.89,0.0,284.445,0
4677.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
297.0,56764,0.0,0.0,56764,8054.29,0.0,0.0,0.0,0.0,1
171.0,0,5022.2,5022.2,0,0.0,997.12,1155.81,231.162,231.162,1
460.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
286.0,25759,6425.0,6439.75,25759,1055.6,1611.6,1884.99,0.0,471.2475,0
200.0,29644,0.0,0.0,29644,1342.96,0.0,0.0,0.0,0.0,0
180.0,14518,0.0,0.0,14518,685.68,0.0,0.0,0.0,0.0,0
264.0,23964,0.0,0.0,23964,2352.24,0.0,0.0,0.0,0.0,0
590.0,25233,0.0,0.0,25233,3110.91,0.0,0.0,0.0,0.0,0
517.0,23216,0.0,0.0,23216,4392.05,0.0,0.0,0.0,0.0,0
2846.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
533.0,44906,0.0,0.0,44906,5076.6,0.0,0.0,0.0,0.0,0
135.0,0,6316.666667,7987.5,0,0.0,867.15,867.15,106.965,216.7875,0
39.0,24544,0.0,0.0,24544,1095.74,0.0,0.0,0.0,0.0,0
879.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
779.0,68052,0.0,0.0,68052,7445.12,0.0,0.0,0.0,0.0,0
280.0,0,5615.333333,5615.333333,0,0.0,1297.85,1297.85,384.0333333,432.6166667,0
200.0,0,0.0,5918.75,0,0.0,1375.96,1375.96,0.0,343.99,0
760.0,27934,0.0,6983.5,27934,5236.86,5236.86,5236.86,0.0,1309.215,0
4584.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
30.0,0,5680.833333,5680.833333,0,0.0,3309.88,3478.01,579.6683333,579.6683333,0
295.0,0,7176.25,7176.25,0,0.0,1890.3,1890.3,472.575,472.575,0
3830.0,14198,0.0,0.0,14198,4250.98,0.0,0.0,0.0,0.0,0
1451.0,0,6507.05,6443.935484,0,0.0,64811.33,73037.51,949.2680645,2356.04871,0
270.0,0,6913.5,5364.4,0,0.0,1009.2,1579.2,201.84,315.84,0
543.0,0,6077.0,6077.0,0,0.0,4115.4,7334.74,1466.948,1466.948,0
1112.0,0,13239.0,13239.0,0,0.0,7125.47,7125.47,3562.735,3562.735,0
1284.0,52412,0.0,0.0,52412,12408.18,0.0,0.0,0.0,0.0,1
656.0,52412,0.0,0.0,52412,12408.18,0.0,0.0,0.0,0.0,1
525.0,33334,8333.5,8333.5,33334,3468.51,3468.51,3468.51,759.125,867.1275,1
270.0,0,0.0,5615.333333,0,0.0,1431.44,1431.44,0.0,477.1466667,0
2106.0,126948,0.0,0.0,126948,71343.55,0.0,0.0,0.0,0.0,0
3705.0,126948,0.0,0.0,126948,71343.55,0.0,0.0,0.0,0.0,0
440.0,25398,0.0,6349.5,25398,2981.97,2981.97,2981.97,0.0,745.4925,0
257.0,26478,13239.0,13239.0,26478,1772.2,1772.2,1772.2,886.1,886.1,0
225.0,13921,6960.5,6960.5,13921,712.71,712.71,712.71,356.355,356.355,0
480.0,50618,0.0,0.0,50618,3171.21,0.0,0.0,0.0,0.0,0
562.0,0,6734.0,6734.0,0,0.0,2395.24,2436.03,304.50375,304.50375,0
3252.0,137414,0.0,0.0,137414,87613.22,0.0,0.0,0.0,0.0,0
1626.0,0,8084.0,8903.333333,0,0.0,13033.89,13703.89,1690.19,2283.981667,1
441.0,0,0.0,10837.5,0,0.0,3023.32,3023.32,0.0,1511.66,0
330.0,49819,0.0,0.0,49819,0.0,0.0,0.0,0.0,0.0,1
3411.0,192613,0.0,0.0,192613,108855.71,0.0,0.0,0.0,0.0,0
1435.0,0,13239.0,13239.0,0,0.0,9895.33,9895.33,4947.665,4947.665,1
109.0,0,0.0,5615.333333,0,0.0,449.67,449.67,0.0,149.89,0
518.0,0,6151.0,5640.111111,0,0.0,3284.3,3284.3,0.0,364.9222222,0
200.0,0,7176.25,7176.25,0,0.0,5446.99,5446.99,680.87375,680.87375,0
99.0,15460,0.0,0.0,15460,378.39,0.0,0.0,0.0,0.0,0
290.0,29207,6913.5,5841.4,29207,1887.3,2995.69,2995.69,0.0,599.138,0
1550.0,26480,0.0,0.0,26480,10031.78,0.0,0.0,0.0,0.0,0
12000.0,45267,0.0,0.0,45267,4582.3,0.0,0.0,0.0,0.0,0
230.0,32494,0.0,0.0,32494,1473.78,0.0,0.0,0.0,0.0,0
916.0,25681,0.0,0.0,25681,6316.37,0.0,0.0,0.0,0.0,0
2256.0,101060,10106.0,10106.0,101060,165758.3,165758.3,165758.3,16575.83,16575.83,0
446.0,0,12934.0,12967.0,0,0.0,18810.68,18810.68,0.0,9405.34,1
417.0,0,12934.0,12967.0,0,0.0,18810.68,18810.68,0.0,9405.34,1
3591.0,34018,11605.0,11339.33333,34018,0.0,0.0,0.0,0.0,0.0,0
3397.0,34018,11605.0,11339.33333,34018,0.0,0.0,0.0,0.0,0.0,0
1371.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1800.0,75945,0.0,0.0,75945,29226.41,0.0,0.0,0.0,0.0,0
2193.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
267.0,0,3466.166667,3325.0,0,0.0,2357.72,4288.35,363.7014286,612.6214286,0
1316.0,26478,0.0,0.0,26478,8378.97,0.0,0.0,0.0,0.0,0
460.0,16977,0.0,0.0,16977,3049.8,0.0,0.0,0.0,0.0,0
320.0,29759,0.0,0.0,29759,2017.44,0.0,0.0,0.0,0.0,1
550.0,4427,0.0,0.0,4427,559.54,0.0,0.0,0.0,0.0,0
675.0,75892,10843.4,10841.71429,75892,10057.69,16948.29,16948.29,1436.812857,2421.184286,0
1000.0,75892,10843.4,10841.71429,75892,10057.69,16948.29,16948.29,1436.812857,2421.184286,0
400.0,0,6927.0,6927.0,0,0.0,2564.28,2652.0,663.0,663.0,1
109.0,18894,0.0,0.0,18894,465.2,0.0,0.0,0.0,0.0,0
564.0,0,13088.0,13088.0,0,0.0,3929.39,3929.39,3929.39,3929.39,0
525.0,23175,0.0,0.0,23175,3325.98,0.0,0.0,0.0,0.0,0
2280.0,0,5036.6,5036.6,0,0.0,15027.26,18327.26,660.0,3665.452,0
140.0,16824,0.0,0.0,16824,531.31,0.0,0.0,0.0,0.0,0
230.0,0,6554.0,7632.25,0,0.0,1524.9,1524.9,190.6125,381.225,0
400.0,18953,0.0,0.0,18953,971.88,0.0,0.0,0.0,0.0,0
500.0,26478,13239.0,13239.0,26478,3424.1,3424.1,3424.1,1712.05,1712.05,0
6650.0,124382,0.0,0.0,124382,180760.41,0.0,0.0,0.0,0.0,0
1438.0,14045,0.0,0.0,14045,11129.38,0.0,0.0,0.0,0.0,0
3165.0,39412,13137.33333,13137.33333,39412,30329.91,30329.91,30329.91,6624.936667,10109.97,0
4228.0,67168,0.0,0.0,67168,21736.21,0.0,0.0,0.0,0.0,0
470.0,0,0.0,7353.5,0,0.0,4163.73,4163.73,0.0,1040.9325,0
217.0,29759,7439.75,7439.75,29759,1435.61,1435.61,1435.61,358.9025,358.9025,0
380.0,0,6967.0,6967.0,0,0.0,2515.0,2620.36,655.09,655.09,0
800.0,2963,0.0,0.0,2963,1713.63,0.0,0.0,0.0,0.0,0
2660.0,0,0.0,10837.5,0,0.0,17861.36,17861.36,0.0,8930.68,0
4251.0,124018,0.0,0.0,124018,69747.24,0.0,0.0,0.0,0.0,0
2600.0,29065,0.0,0.0,29065,17136.34,0.0,0.0,0.0,0.0,0
458.0,13948,0.0,0.0,13948,2916.08,0.0,0.0,0.0,0.0,0
245.0,0,6928.25,6928.25,0,0.0,1594.65,1594.65,398.6625,398.6625,0
248.0,30195,7548.75,7548.75,30195,1388.82,1388.82,1388.82,347.205,347.205,0
361.0,15953,0.0,0.0,15953,1241.8,0.0,0.0,0.0,0.0,0
268.0,25295,0.0,0.0,25295,1314.06,0.0,0.0,0.0,0.0,0
2590.0,40301,0.0,0.0,40301,76691.66,0.0,0.0,0.0,0.0,0
550.0,69655,7996.666667,8706.875,69655,12190.0,14253.14,15883.14,1523.75,1985.3925,0
435.0,69655,7996.666667,8706.875,69655,12190.0,14253.14,15883.14,1523.75,1985.3925,0
798.0,13390,13390.0,13390.0,13390,2335.62,2335.62,2335.62,2335.62,2335.62,0
418.0,58729,0.0,0.0,58729,8422.85,0.0,0.0,0.0,0.0,0
3190.0,35636,0.0,0.0,35636,27198.04,0.0,0.0,0.0,0.0,0
490.0,30217,7268.0,6043.4,30217,3996.35,3075.16,3996.35,669.27,799.27,0
534.0,0,1483.0,1483.0,0,0.0,1111.56,1111.56,1111.56,1111.56,0
732.0,23976,0.0,0.0,23976,4690.51,0.0,0.0,0.0,0.0,0
220.0,23675,0.0,0.0,23675,1508.22,0.0,0.0,0.0,0.0,0
200.0,0,5895.25,5895.25,0,0.0,1183.85,1267.04,316.76,316.76,0
452.0,0,6961.2,7612.166667,0,0.0,6891.65,7176.76,696.6666667,1196.126667,0
822.0,0,8089.0,7659.0,0,0.0,30285.25,32092.43,1311.191739,1395.323043,1
1605.0,0,8089.0,7659.0,0,0.0,30285.25,32092.43,1311.191739,1395.323043,0
931.0,26478,0.0,0.0,26478,5869.48,0.0,0.0,0.0,0.0,0
215.0,0,10808.0,10808.0,0,0.0,900.72,900.72,900.72,900.72,0
325.0,29644,0.0,0.0,29644,2202.59,0.0,0.0,0.0,0.0,1
3230.0,0,9206.333333,9206.333333,0,0.0,21096.22,22331.58,7443.86,7443.86,0
945.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1
820.0,29477,0.0,0.0,29477,5194.86,0.0,0.0,0.0,0.0,0
1030400.0,23902,0.0,0.0,23902,5812.71,0.0,0.0,0.0,0.0,0
1030.0,37144,0.0,0.0,37144,21432.55,0.0,0.0,0.0,0.0,0
354.0,27537,0.0,0.0,27537,3464.26,0.0,0.0,0.0,0.0,0
630.0,0,5975.5,5975.5,0,0.0,3971.84,3971.84,992.96,992.96,0
942.0,42879,7146.5,7146.5,42879,10810.1,10591.38,10810.1,1801.683333,1801.683333,0
456.0,12934,12934.0,12934.0,12934,1483.8,1483.8,1483.8,1483.8,1483.8,0
694.0,54026,0.0,0.0,54026,8180.62,0.0,0.0,0.0,0.0,0
210.0,0,1855.0,7411.0,0,0.0,1410.1,1410.1,0.0,352.525,0
675.0,102402,6657.454545,6826.8,102402,24548.54,30598.54,35738.54,1636.569333,2382.569333,1
575.0,102402,6657.454545,6826.8,102402,24548.54,30598.54,35738.54,1636.569333,2382.569333,0
545.0,102402,6657.454545,6826.8,102402,24548.54,30598.54,35738.54,1636.569333,2382.569333,0
1725.0,0,8333.5,8333.5,0,0.0,11583.02,11583.02,2895.755,2895.755,0
542.0,28382,0.0,0.0,28382,3955.71,0.0,0.0,0.0,0.0,0
2200.0,0,6913.5,5905.666667,0,0.0,9161.09,9161.09,0.0,3053.696667,0
68.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
480.0,12867,0.0,0.0,12867,1438.6,0.0,0.0,0.0,0.0,0
165.0,54938,0.0,0.0,54938,6474.83,0.0,0.0,0.0,0.0,0
243.0,21675,10837.5,10837.5,21675,1581.42,1581.42,1581.42,790.71,790.71,1
7720.0,0,6728.888889,6209.5,0,0.0,16902.61,16902.61,1581.669,1690.261,0
708.0,54217,10847.33333,10843.4,54217,16518.85,16518.85,16518.85,1949.054,3303.77,0
1132.0,25934,0.0,0.0,25934,3040.46,0.0,0.0,0.0,0.0,0
350000.0,28735,7183.75,7183.75,28735,2137.8,2137.8,2137.8,534.45,534.45,0
270.0,40197,6367.5,5742.428571,40197,4928.18,3381.77,4928.18,457.7428571,704.0257143,0
94700.0,29739,0.0,0.0,29739,5749.24,0.0,0.0,0.0,0.0,0
295.0,23675,4269.333333,5918.75,23675,1948.98,1948.98,1948.98,277.73,487.245,0
370.0,0,5061.0,5061.0,0,0.0,2292.19,2502.88,417.1466667,417.1466667,0
372.0,15068,0.0,7534.0,15068,2521.12,2521.12,2521.12,0.0,1260.56,0
420000.0,0,7129.0,7129.0,0,0.0,2493.97,2493.97,623.4925,623.4925,0
510.0,0,4043.0,7440.25,0,0.0,2481.82,2481.82,0.0,620.455,0
2112.0,16991,0.0,0.0,16991,8530.93,0.0,0.0,0.0,0.0,0
185.0,29302,7325.5,7325.5,29302,1200.23,1200.23,1200.23,300.0575,300.0575,0
323.0,28801,7200.25,7200.25,28801,2046.26,1891.56,2046.26,511.565,511.565,0
2525.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
620.0,27230,0.0,0.0,27230,4265.47,0.0,0.0,0.0,0.0,0
545.0,32619,0.0,0.0,32619,3877.72,0.0,0.0,0.0,0.0,0
556.0,42432,7374.5,8486.4,42432,3618.39,3220.24,3618.39,723.678,723.678,0
2850.0,0,4453.363636,6728.304348,0,0.0,79911.55,91031.55,1294.247391,3957.893478,0
290.0,22853,0.0,0.0,22853,1562.91,0.0,0.0,0.0,0.0,0
2956.0,13088,13088.0,13088.0,13088,20203.37,20203.37,20203.37,20203.37,20203.37,0
875.0,28705,0.0,0.0,28705,5606.82,0.0,0.0,0.0,0.0,0
1366.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
420.0,25934,12934.0,12967.0,25934,2792.7,2792.7,2792.7,0.0,1396.35,1
270.0,0,7794.0,7794.0,0,0.0,1783.81,1783.81,445.9525,445.9525,0
1410.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
649.0,25934,0.0,0.0,25934,4315.4,0.0,0.0,0.0,0.0,0
950.0,28712,0.0,7178.0,28712,7774.06,7071.89,7774.06,0.0,1943.515,0
605.0,0,6108.75,6108.75,0,0.0,2761.95,2869.62,717.405,717.405,0
130.0,30529,0.0,0.0,30529,864.41,0.0,0.0,0.0,0.0,0
3130.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
5276.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
267.0,0,6987.5,6987.5,0,0.0,1572.04,1653.15,413.2875,413.2875,0
190.0,71252,0.0,0.0,71252,5781.04,0.0,0.0,0.0,0.0,0
257.0,27970,0.0,0.0,27970,1790.52,0.0,0.0,0.0,0.0,0
4366.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
1741.0,10808,10808.0,10808.0,10808,11889.81,11889.81,11889.81,11889.81,11889.81,0
2525.0,50363,0.0,0.0,50363,19897.17,0.0,0.0,0.0,0.0,0
1152.0,0,10518.09091,9340.533333,0,0.0,83511.34,83511.34,4493.451333,5567.422667,0
170.0,20325,0.0,0.0,20325,735.68,0.0,0.0,0.0,0.0,0
350.0,0,5728.0,5728.0,0,0.0,4865.31,5155.84,644.48,644.48,0
145900.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
68700.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2100.0,62479,0.0,0.0,62479,27634.73,0.0,0.0,0.0,0.0,0
200.0,0,2584.0,2584.0,0,0.0,1120.36,1120.36,373.4533333,373.4533333,0
273.0,37070,0.0,0.0,37070,2847.98,0.0,0.0,0.0,0.0,0
2245.0,73999,6727.181818,6727.181818,73999,45819.35,43348.06,45819.35,4165.395455,4165.395455,0
2376.0,73999,6727.181818,6727.181818,73999,45819.35,43348.06,45819.35,4165.395455,4165.395455,0
789.0,27494,0.0,0.0,27494,5388.32,0.0,0.0,0.0,0.0,0
120.0,0,10837.5,10837.5,0,0.0,795.6,795.6,397.8,397.8,0
1170800.0,28705,7176.25,7176.25,28705,30632.96,30632.96,30632.96,7658.24,7658.24,0
190.0,0,6878.0,6878.0,0,0.0,1189.49,1189.49,297.3725,297.3725,0
400.0,17361,12934.0,8680.5,17361,2659.72,2659.72,2659.72,0.0,1329.86,0
330.0,0,7684.5,7684.5,0,0.0,3645.82,3645.82,911.455,911.455,0
610.0,0,7895.75,7895.75,0,0.0,3864.47,3864.47,966.1175,966.1175,0
490.0,14471,0.0,0.0,14471,3290.25,0.0,0.0,0.0,0.0,0
1029.0,39740,6903.0,9935.0,39740,2580.74,15347.73,15347.73,470.2475,3836.9325,0
1679.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
2278.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
6287.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
4085.0,41267,0.0,0.0,41267,29375.86,0.0,0.0,0.0,0.0,0
180.0,0,6922.75,6922.75,0,0.0,1126.5,1126.5,281.625,281.625,0
2000.0,29900,0.0,0.0,29900,13791.27,0.0,0.0,0.0,0.0,0
557.0,0,3035.142857,3035.142857,0,0.0,7412.68,9624.63,687.4735714,687.4735714,0
323.0,0,13239.0,13239.0,0,0.0,2102.06,2102.06,1051.03,1051.03,0
14139.0,68964,5747.0,5747.0,68964,21589.17,18609.17,21589.17,1799.0975,1799.0975,0
399.0,24403,0.0,0.0,24403,0.0,0.0,0.0,0.0,0.0,0
428.0,48074,0.0,0.0,48074,8575.38,0.0,0.0,0.0,0.0,0
460.0,0,8412.0,8661.25,0,0.0,3110.84,3110.84,0.0,777.71,0
547.0,0,3835.0,3835.0,0,0.0,1233.49,1398.66,349.665,349.665,0
340.0,0,3835.0,3835.0,0,0.0,1233.49,1398.66,349.665,349.665,0
290.0,27834,0.0,0.0,27834,1900.54,0.0,0.0,0.0,0.0,0
920.0,610,0.0,0.0,610,168.6,0.0,0.0,0.0,0.0,0
675.0,28922,0.0,0.0,28922,4475.31,0.0,0.0,0.0,0.0,0
775.0,25934,0.0,0.0,25934,5107.94,0.0,0.0,0.0,0.0,0
397.0,0,0.0,4859.0,0,0.0,1748.28,1748.28,0.0,582.76,0
1196.0,27365,0.0,6841.25,27365,7964.73,6949.97,7964.73,0.0,1991.1825,0
850500.0,0,5928.25,5928.25,0,0.0,5036.18,5036.18,1259.045,1259.045,0
829.0,25934,0.0,12967.0,25934,5712.31,5712.31,5712.31,0.0,2856.155,1
912.0,29794,0.0,0.0,29794,7442.31,0.0,0.0,0.0,0.0,0
200.0,0,5157.285714,4246.4,0,0.0,2753.83,3643.83,177.447,364.383,0
290.0,29133,0.0,0.0,29133,1961.91,0.0,0.0,0.0,0.0,0
827.0,0,7238.25,7238.25,0,0.0,7462.79,8172.45,1021.55625,1021.55625,0
380.0,23514,0.0,0.0,23514,4324.96,0.0,0.0,0.0,0.0,0
1180.0,0,7329.25,7329.25,0,0.0,7475.54,7475.54,1868.885,1868.885,0
3230.0,26478,0.0,0.0,26478,20524.52,0.0,0.0,0.0,0.0,0
1032.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
587.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
791.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0
