seg_route_to,seg_flight,seg_cabin,pax_fcny,emd_lable,gender,age,residence_country,cabin_c_cnt_y2,cabin_c_cnt_y3,pref_aircraft_y1_4,pref_aircraft_y1_5,pref_aircraft_y2_1,pref_aircraft_y2_2,pref_aircraft_y2_3,pref_aircraft_y2_4,pref_aircraft_y2_5,pref_aircraft_y3_1,pref_aircraft_y3_2,pref_aircraft_y3_3,pref_aircraft_y3_4,pref_aircraft_y3_5,pref_city_y2_1,dist_cnt_y3,avg_dist_cnt_y2,avg_dist_cnt_y3,select_seat_cnt_y3,dist_i_cnt_y2,dist_i_cnt_y3,dist_all_cnt_y2,dist_all_cnt_y3,flt_delay_time_m3,flt_delay_time_m6,flt_delay_time_y1,flt_delay_time_y2,pref_orig_city_y2,pref_orig_city_y3,tkt_3y_amt,tkt_avg_amt_y2,tkt_avg_amt_y3,tkt_avg_interval_y3,pit_all_amt,pit_accu_air_amt,pit_now_cons_amt,pit_accu_amt_y3,pit_avg_amt_y2,pit_avg_amt_y3,pit_avg_interval_y2,pit_add_chnl_y2,pit_add_chnl_y3
0,0,0,2450.0,1,0,0,0,0,0,0,0,25,11,0,0,0,24,19,11,0,0,46,29839,0.0,0,0,15953,29839,15953,29839,0.0,0.0,0.0,0.0,3,74,15944.48,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,540.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8428.5,2498,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,891.9075,891.9075,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2100.0,1,0,0,0,0,4,0,0,0,0,0,0,0,24,9,0,0,0,0,34020,0.0,2525,0,0,34020,0,34020,1.0,1.0,1.0,1.0,0,74,14078.37,0.0,3519.5925,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,357.0,1,0,0,0,0,0,23,23,25,27,26,25,26,24,27,28,26,25,46,39868,0.0,0,0,39868,39868,39868,39868,0.0,0.0,0.0,0.0,57,57,3067.74,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,480.0,0,1,1,1,0,0,0,0,0,0,0,0,0,24,5,2,0,0,0,23675,0.0,0,0,0,23675,0,23675,0.0,0.0,0.0,0.0,0,74,3309.89,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,325.0,0,0,0,1,0,0,0,0,0,0,0,0,0,24,11,0,0,0,0,35424,0.0,0,0,0,35424,0,35424,0.0,0.0,0.0,0.0,0,74,2182.31,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,405.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12934.0,3037,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1342.575,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,109.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1405,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,154.15,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,409.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239.0,3102,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1310.395,1310.395,0.0,0,0,0,0,0.0,0.0,6.0,0,0
0,0,0,2600.0,1,0,0,0,4,4,0,0,25,22,19,0,0,24,21,20,0,0,46,32672,8168.0,2429,0,32672,32672,32672,32672,0.0,0.0,0.0,0.0,77,74,17177.42,4294.355,4294.355,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,140.0,1,1,1,0,0,0,0,0,19,27,0,0,0,19,27,0,0,0,51,13483,4494.333333,490,0,10867,10867,13483,13483,0.333333333,0.333333333,0.333333333,0.333333333,24,24,489.52,163.1733333,163.1733333,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,1180.0,0,1,1,0,0,0,0,0,9,9,9,9,9,9,27,10,0,0,53,36519,0.0,0,0,8025,36519,8025,36519,0.0,0.0,0.0,0.0,73,74,3856.13,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2081.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,3050.0,0,0,0,1,0,0,0,0,25,28,24,13,0,24,28,25,13,0,46,183442,0.0,0,0,135701,174635,144508,183442,0.0,0.0,0.0,0.0,77,74,108287.82,0.0,0.0,53762.66667,93293,0,93293,295266,14887.55556,15540.31579,0.0,2,2
0,0,0,2914.0,0,0,0,1,0,0,0,0,25,28,24,13,0,24,28,25,13,0,46,183442,0.0,0,0,135701,174635,144508,183442,0.0,0.0,0.0,0.0,77,74,108287.82,0.0,0.0,53762.66667,93293,0,93293,295266,14887.55556,15540.31579,0.0,2,2
0,0,0,2811.0,0,0,0,1,0,0,0,0,25,28,24,13,0,24,28,25,13,0,46,183442,0.0,0,0,135701,174635,144508,183442,0.0,0.0,0.0,0.0,77,74,108287.82,0.0,0.0,53762.66667,93293,0,93293,295266,14887.55556,15540.31579,0.0,2,2
0,0,0,113.0,0,0,0,1,0,0,0,0,25,2,0,0,0,24,2,0,0,0,46,14713,0.0,0,0,14713,14713,14713,14713,0.0,0.0,0.0,0.0,5,4,374.59,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,334.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4124.2,335,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,441.8416667,946.0083333,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,623.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239.0,3102,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1973.415,1973.415,0.0,0,0,0,0,0.0,0.0,13.0,0,0
0,0,0,331.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12934.0,2835,0,0,0,0,0,0.333333333,0.333333333,0.333333333,0.333333333,0,0,0.0,0.0,2064.843333,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,550.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,210.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,230.0,0,1,1,1,0,0,0,0,0,0,0,0,0,24,2,10,5,0,0,48950,0.0,0,0,0,48950,0,48950,0.0,0.0,0.0,0.0,0,74,3826.32,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,200.0,0,1,1,0,0,0,0,0,18,20,19,19,20,18,27,0,0,0,46,18647,6215.666667,1419,0,3890,18647,3890,18647,0.333333333,0.333333333,0.333333333,0.333333333,62,47,840.94,58.67,280.3133333,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,516.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,1010.0,1,1,1,1,0,0,0,0,0,0,0,0,0,24,14,20,11,0,0,29457,0.0,0,0,0,29457,0,29457,0.0,0.0,0.0,0.0,0,74,7405.08,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2500.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,2936.0,1,1,1,1,5,5,17,17,25,18,5,2,0,24,17,5,2,0,46,23911,4782.2,603,0,21675,21675,23911,23911,0.0,0.0,0.0,0.0,54,54,22769.6,4553.92,4553.92,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,984.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13239.0,3102,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3254.925,3254.925,0.0,0,0,0,0,0.0,0.0,14.0,0,0
1,1,1,625.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6928.25,1795,0,0,0,0,0,0.75,0.75,0.75,0.75,0,0,0.0,1032.295,1032.295,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,4430.0,1,0,0,0,0,0,0,0,25,7,0,0,0,24,7,0,0,0,46,30444,0.0,0,0,30444,30444,30444,30444,0.0,0.0,0.0,0.0,77,74,28869.57,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,310.0,0,1,1,1,0,0,0,0,0,0,0,0,0,24,19,7,0,0,0,27713,0.0,0,0,0,27713,0,27713,0.0,0.0,0.0,0.0,0,74,2081.59,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,1193.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2384,0,0,0,0,0,0.25,0.25,0.25,0.25,0,0,0.0,0.0,1828.47,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,14583.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,480.0,0,1,1,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,30195,0.0,2228,0,0,30195,0,30195,0.25,0.25,0.25,0.25,0,74,3290.68,0.0,822.67,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,536.0,1,1,1,1,0,0,20,19,25,5,21,20,20,24,5,22,20,19,46,97347,0.0,0,0,81508,92316,86539,97347,0.0,0.0,0.0,0.0,77,74,29617.46,0.0,0.0,43768.0,41731,5215,41731,41731,2980.785714,2980.785714,0.0,2,2
1,1,1,812.0,1,1,1,1,0,0,20,19,25,5,21,20,20,24,5,22,20,19,46,97347,0.0,0,0,81508,92316,86539,97347,0.0,0.0,0.0,0.0,77,74,29617.46,0.0,0.0,43768.0,41731,5215,41731,41731,2980.785714,2980.785714,0.0,2,2
1,1,1,722.0,1,1,1,1,0,0,20,19,25,5,21,20,20,24,5,22,20,19,46,97347,0.0,0,0,81508,92316,86539,97347,0.0,0.0,0.0,0.0,77,74,29617.46,0.0,0.0,43768.0,41731,5215,41731,41731,2980.785714,2980.785714,0.0,2,2
0,0,0,2600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7369.25,2123,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,566.0125,566.0125,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,190.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5804.0,1102,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,314.9225,314.9225,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,613.0,0,1,1,0,0,0,0,0,0,0,0,0,0,24,27,28,26,25,0,21675,0.0,0,0,0,21675,0,21675,0.0,0.0,0.0,0.0,0,47,4076.02,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,1190.0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,19,0,0,0,0,31972,7976.5,2389,0,0,31972,0,31972,0.5,0.5,0.5,0.5,0,74,4634.56,0.0,1316.7575,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,945.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2649,0,0,0,0,0,-23.33333333,-23.33333333,-23.33333333,-23.33333333,0,0,0.0,0.0,2073.823333,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,538.0,0,1,1,0,0,0,0,0,25,18,1,0,0,24,8,20,17,9,66,75336,0.0,0,0,21675,68991,23936,75336,0.0,0.0,0.0,0.0,77,74,5761.73,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,200.0,0,0,0,1,0,0,0,0,25,5,0,0,0,24,5,0,0,0,46,28705,0.0,0,0,28705,28705,28705,28705,0.0,0.0,0.0,0.0,77,74,710.34,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,265.0,1,0,0,1,0,0,0,0,25,22,19,17,0,24,21,20,17,0,46,48900,0.0,0,0,48900,48900,48900,48900,0.0,0.0,0.0,0.0,77,74,2406.9,0.0,0.0,101143.6,11794,11794,11794,11794,5897.0,5897.0,0.0,2,2
0,0,0,200.0,0,0,0,1,0,0,0,0,25,22,19,17,0,24,21,20,17,0,46,48900,0.0,0,0,48900,48900,48900,48900,0.0,0.0,0.0,0.0,77,74,2406.9,0.0,0.0,101143.6,11794,11794,11794,11794,5897.0,5897.0,0.0,2,2
1,1,1,3397.0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10837.5,2918,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,11618.595,11618.595,0.0,0,0,0,0,0.0,0.0,101.0,0,0
1,1,1,185.0,0,1,1,1,0,0,0,0,25,20,0,0,0,24,19,0,0,0,46,29759,7439.75,2165,0,29759,29759,29759,29759,0.0,0.0,0.0,0.0,77,74,1203.96,300.99,300.99,0.0,8520,8520,8520,8520,4260.0,4260.0,8.0,2,2
1,1,1,140.0,0,1,1,0,0,0,0,0,25,4,0,0,0,2,27,4,0,0,46,14294,0.0,0,0,11494,14294,11494,14294,0.0,0.0,0.0,0.0,12,74,343.65,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,1600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,300.0,1,1,1,1,0,0,0,0,25,20,0,0,0,24,19,14,0,0,46,48302,0.0,0,0,21675,43350,24151,48302,0.0,0.0,0.0,0.0,77,74,3284.65,0.0,0.0,0.0,12628,12628,12628,12628,4209.333333,4209.333333,0.0,2,2
0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7965.2,1794,0,0,0,0,0,0.166666667,0.166666667,0.166666667,0.166666667,0,0,0.0,1700.061667,1700.061667,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,48.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1308.0,38,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,88.84,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,152.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,878.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,330.0,0,1,1,0,0,0,0,0,0,0,0,0,0,24,7,0,0,0,0,15127,0.0,2238,0,0,15127,0,15127,-80.0,-80.0,-80.0,-80.0,0,47,1124.71,0.0,562.355,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,510.0,0,0,0,1,0,0,0,0,25,8,0,0,0,24,8,0,0,0,65,14397,7198.5,2004,0,14397,14397,14397,14397,0.0,0.0,0.0,0.0,57,57,2522.75,1261.375,1261.375,0.0,5933,5933,5933,5933,5933.0,5933.0,0.0,2,2
0,0,0,426.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4364.176471,296,2,0,0,0,0,0.136363636,0.136363636,0.136363636,0.181818182,0,0,0.0,1251.164545,1511.619091,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,390.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10837.5,2918,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1241.565,1241.565,0.0,0,0,0,0,0.0,0.0,17.0,0,0
0,0,0,200.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7630.875,2273,0,0,0,0,0,0.125,0.125,0.125,0.125,0,0,0.0,604.5525,604.5525,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2248.0,1,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8640.5,2556,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,3527.3375,3527.3375,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,190.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5863.25,1139,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,314.925,314.925,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,5145.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,5757.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,480.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8488.5,2520,0,0,0,0,0,-0.5,-0.5,-0.5,-0.5,0,0,0.0,0.0,1581.82,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,171.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5694.8,1431,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,513.9711111,944.7055556,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2535.1620652297865,0,0,0,1,0,0,11,9,25,18,5,2,21,24,17,5,2,20,46,40273,0.0,0,0,35143,35143,40273,40273,0.0,0.0,0.0,0.0,77,74,15584.1,0.0,0.0,0.0,250,250,250,250,250.0,250.0,0.0,2,2
0,0,0,2535.1620652297865,0,0,0,1,0,0,0,0,25,28,0,0,0,24,28,0,0,0,46,119663,0.0,0,0,93729,119663,93729,119663,0.0,0.0,0.0,0.0,77,74,37186.71,0.0,0.0,0.0,1972,43760,1972,43760,7293.333333,7293.333333,0.0,2,2
1,1,1,205.0,0,1,1,1,0,0,0,0,0,0,0,0,0,11,27,0,0,0,0,20357,4669.0,1698,0,0,20357,0,20357,0.0,0.0,0.0,0.0,0,47,895.89,0.0,298.63,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,445.0,0,1,1,1,0,0,0,0,0,0,0,0,0,24,19,18,0,0,0,22511,0.0,0,0,0,21675,0,22511,0.0,0.0,0.0,0.0,0,74,2870.81,0.0,0.0,0.0,17487,5465,17487,18631,2019.0,2498.142857,0.0,2,2
0,0,0,780.0,1,0,0,0,0,0,0,0,25,27,26,25,26,24,11,5,0,0,46,54768,0.0,0,0,26478,52412,26478,54768,0.0,0.0,0.0,0.0,57,74,10603.8,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,220.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.25,1825,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,352.43,352.43,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,3264.0,0,0,0,0,3,3,0,0,25,11,0,0,0,24,11,0,0,0,46,40817,10204.25,2864,0,40817,40817,40817,40817,0.0,0.0,0.0,0.0,57,57,53256.72,13314.18,13314.18,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,3563.0,0,0,0,1,0,0,0,0,25,2,0,0,0,24,2,0,0,0,46,58450,0.0,0,0,58450,58450,58450,58450,0.0,0.0,0.0,0.0,77,74,52197.68,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2100.0,0,0,0,1,0,0,0,0,25,2,0,0,0,24,2,0,0,0,46,58450,0.0,0,0,58450,58450,58450,58450,0.0,0.0,0.0,0.0,77,74,52197.68,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,280.0,0,0,0,0,0,0,0,0,25,11,0,0,0,24,8,11,0,0,46,57356,0.0,0,0,27456,57356,27456,57356,0.0,0.0,0.0,0.0,57,74,3887.9,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,1650.0,1,1,1,0,0,0,0,0,25,11,10,0,0,24,11,10,0,0,46,29700,0.0,0,0,29700,29700,29700,29700,0.0,0.0,0.0,0.0,77,74,7901.35,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2016.0,1,0,0,0,0,0,0,0,25,2,0,0,0,24,2,0,0,0,46,82628,0.0,0,0,52956,78890,55308,82628,0.0,0.0,0.0,0.0,77,74,43770.22,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2185.0,1,0,0,0,0,0,0,0,25,2,0,0,0,24,2,0,0,0,46,82628,0.0,0,0,52956,78890,55308,82628,0.0,0.0,0.0,0.0,77,74,43770.22,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,801.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1716,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,1363.5025,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,386.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8012.571429,1945,1,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,1170.413333,1563.746667,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2535.1620652297865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,180.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6967.25,1825,0,0,0,0,0,-0.25,-0.25,-0.25,0.0,0,0,0.0,288.64,288.64,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,2500.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,3780.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,4408.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,1030.0,0,1,1,1,0,0,0,0,25,8,4,0,0,24,9,8,4,0,51,34216,0.0,0,0,13574,34216,13574,34216,0.0,0.0,0.0,0.0,77,74,5808.93,0.0,0.0,0.0,10210,10210,10210,16232,3403.333333,3403.333333,0.0,2,2
0,0,0,354.0,1,0,0,1,0,0,23,23,25,27,26,25,26,24,27,28,26,25,46,52412,13137.33333,3064,0,26478,52412,26478,52412,0.0,0.0,0.0,0.0,57,57,5307.86,585.49,1326.965,7.5,3560,3560,3560,3560,3560.0,3560.0,0.0,2,2
0,0,0,354.0,0,0,0,1,0,0,23,23,25,27,26,25,26,24,27,28,26,25,46,52412,13137.33333,3064,0,26478,52412,26478,52412,0.0,0.0,0.0,0.0,57,57,5307.86,585.49,1326.965,7.5,3560,3560,3560,3560,3560.0,3560.0,0.0,2,2
1,1,1,240.0,0,1,1,0,0,0,0,0,25,2,10,7,0,24,2,10,7,0,46,56682,0.0,0,0,45815,56682,45815,56682,0.0,0.0,0.0,0.0,77,74,1707.16,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,295.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7176.25,1986,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,469.565,469.565,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,554.0,0,0,0,0,0,0,0,0,25,27,26,25,26,24,27,28,26,25,22,13088,13088.0,3060,0,13088,13088,13088,13088,0.0,0.0,0.0,0.0,77,74,2024.72,2024.72,2024.72,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,230.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7575.333333,2247,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,501.9133333,501.9133333,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,210.0,1,1,1,1,0,0,6,17,25,20,6,11,18,24,19,2,6,11,46,138487,0.0,0,0,114335,138487,114335,138487,0.0,0.0,0.0,0.0,77,74,7740.18,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,1867.0,1,0,0,0,0,0,0,0,25,8,0,0,0,24,8,2,0,0,51,52625,0.0,0,0,23814,48950,23814,52625,0.0,0.0,0.0,0.0,35,74,38472.86,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,732.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6244.75,876,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,938.104,1018.104,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,370.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1802,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,688.37,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,24285.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
0,0,0,775.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0
1,1,1,225.0,0,1,1,0,0,0,0,0,25,20,0,0,0,24,19,0,0,0,46,14684,7342.0,2100,0,14684,14684,14684,14684,0.0,0.0,0.0,0.0,46,47,863.92,431.96,431.96,0.0,0,0,0,0,0.0,0.0,0.0,0,0
